:nemesis	:info	:start-partition	:majorities-ring
1	:ok	:generate	995881606714416100
2	:ok	:generate	5397083666975801000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	2154341672436654800
0	:ok	:generate	1177028724221263600
1	:invoke	:generate	nil
2	:ok	:generate	6623832782757977000
2	:invoke	:generate	nil
1	:ok	:generate	8425099027083808000
2	:ok	:generate	2065015785527563000
0	:invoke	:generate	nil
0	:ok	:generate	2657412453231682000
0	:invoke	:generate	nil
0	:ok	:generate	6343418454351536000
1	:invoke	:generate	nil
1	:ok	:generate	734113134417229700
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	7002733741731275000
0	:ok	:generate	7464680938817812000
2	:ok	:generate	2426235638368166400
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	3519438112254756000
0	:invoke	:generate	nil
2	:ok	:generate	2026272695389707300
0	:ok	:generate	3188377003620804000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	3723796125813412000
0	:ok	:generate	3068210915188362000
2	:invoke	:generate	nil
2	:ok	:generate	4756938197771387000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	1824643250031414000
0	:ok	:generate	705439792504011100
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	8596577592709689000
0	:invoke	:generate	nil
2	:ok	:generate	5321175589891327000
0	:ok	:generate	2431439698417572400
0	:invoke	:generate	nil
0	:ok	:generate	7972270768134738000
1	:invoke	:generate	nil
1	:ok	:generate	5102064502016663000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	8486362785220515000
0	:ok	:generate	7269978551899380000
0	:invoke	:generate	nil
0	:ok	:generate	4574343349423660500
1	:invoke	:generate	nil
1	:ok	:generate	6406549461568749000
2	:invoke	:generate	nil
2	:ok	:generate	2842083641540697000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	8264253062706768000
2	:invoke	:generate	nil
1	:ok	:generate	8967161291200966000
2	:ok	:generate	3807332402224206300
2	:invoke	:generate	nil
2	:ok	:generate	2738197261955897300
0	:invoke	:generate	nil
0	:ok	:generate	7280419281607302000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	7283178817045853000
1	:ok	:generate	2696930519485567000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
0	:ok	:generate	7188271350615667000
2	:ok	:generate	8780133972549069000
0	:invoke	:generate	nil
0	:ok	:generate	6304742039543425000
1	:invoke	:generate	nil
1	:ok	:generate	2554979766491069000
2	:invoke	:generate	nil
2	:ok	:generate	6921871024913434000
0	:invoke	:generate	nil
0	:ok	:generate	2844729601716739600
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	1754690107410197500
2	:invoke	:generate	nil
1	:ok	:generate	3788747001136856600
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	3588736676345058300
2	:ok	:generate	1204197009545216500
0	:ok	:generate	7504365465755792000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:ok	:generate	4041588060603307000
2	:ok	:generate	9073764975974319000
0	:ok	:generate	5635592013312261000
0	:invoke	:generate	nil
0	:ok	:generate	4041174846317751300
1	:invoke	:generate	nil
1	:ok	:generate	6691027339971879000
2	:invoke	:generate	nil
2	:ok	:generate	760082718776053100
0	:invoke	:generate	nil
0	:ok	:generate	3002802102577764400
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	5968740953873869000
0	:ok	:generate	5985242995932407000
2	:invoke	:generate	nil
2	:ok	:generate	4117579305128399000
0	:invoke	:generate	nil
0	:ok	:generate	7565037371732346000
0	:invoke	:generate	nil
0	:ok	:generate	5358266861187608000
1	:invoke	:generate	nil
1	:ok	:generate	686023028284101500
2	:invoke	:generate	nil
2	:ok	:generate	76510414025123950
0	:invoke	:generate	nil
0	:ok	:generate	2116783929214820400
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	4904799672124122000
2	:invoke	:generate	nil
0	:ok	:generate	5418857662083270000
2	:ok	:generate	3382756386387993000
0	:invoke	:generate	nil
0	:ok	:generate	3039066820877480400
0	:invoke	:generate	nil
0	:ok	:generate	1745815929897216300
1	:invoke	:generate	nil
1	:ok	:generate	1896680831150907000
2	:invoke	:generate	nil
2	:ok	:generate	8962369481203138000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	6893544085985254000
0	:ok	:generate	7735856300080736000
1	:invoke	:generate	nil
1	:ok	:generate	7062136783011655000
2	:invoke	:generate	nil
2	:ok	:generate	1020912807636254800
0	:invoke	:generate	nil
0	:ok	:generate	579970618926391300
0	:invoke	:generate	nil
0	:ok	:generate	4147519602417450500
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	5451222859376572000
2	:ok	:generate	132187038104702910
0	:invoke	:generate	nil
0	:ok	:generate	3948415955009652700
0	:invoke	:generate	nil
0	:ok	:generate	4501358330526646000
1	:invoke	:generate	nil
1	:ok	:generate	5593584418545761000
2	:invoke	:generate	nil
2	:ok	:generate	8640821274947348000
0	:invoke	:generate	nil
0	:ok	:generate	1980281694562498000
0	:invoke	:generate	nil
0	:ok	:generate	3082118037484232700
1	:invoke	:generate	nil
1	:ok	:generate	7558705597415975000
2	:invoke	:generate	nil
2	:ok	:generate	6694520803782987000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
2	:ok	:generate	5986118342182399000
2	:invoke	:generate	nil
2	:ok	:generate	6903342584813698000
2	:invoke	:generate	nil
2	:ok	:generate	188109473779207100
2	:invoke	:generate	nil
2	:ok	:generate	8693703472502059000
1	:ok	:generate	7495072426921548000
0	:ok	:generate	60644577337704190
1	:invoke	:generate	nil
1	:ok	:generate	2209172678156287500
2	:invoke	:generate	nil
2	:ok	:generate	7042586694858482000
0	:invoke	:generate	nil
0	:ok	:generate	9032746769154124000
0	:invoke	:generate	nil
0	:ok	:generate	6837019870065127000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
2	:ok	:generate	2643204885114586000
1	:ok	:generate	6197757911788196000
0	:invoke	:generate	nil
0	:ok	:generate	7466147910267255000
0	:invoke	:generate	nil
0	:ok	:generate	7373985072955617000
1	:invoke	:generate	nil
1	:ok	:generate	1405769056850456300
2	:invoke	:generate	nil
2	:ok	:generate	3862643123743602700
0	:invoke	:generate	nil
0	:ok	:generate	4067177422494423000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	3161782459519269400
0	:ok	:generate	9184794934475298000
2	:invoke	:generate	nil
2	:ok	:generate	2328261623100435000
0	:invoke	:generate	nil
0	:ok	:generate	75731554193015060
0	:invoke	:generate	nil
0	:ok	:generate	8201949494403523000
1	:invoke	:generate	nil
1	:ok	:generate	8643968792344356000
2	:invoke	:generate	nil
2	:ok	:generate	7208197019889146000
0	:invoke	:generate	nil
0	:ok	:generate	2164941787975612000
0	:invoke	:generate	nil
0	:ok	:generate	170104515945996130
1	:invoke	:generate	nil
1	:ok	:generate	5684129294782384000
2	:invoke	:generate	nil
2	:ok	:generate	7549704245536542000
0	:invoke	:generate	nil
0	:ok	:generate	5368636500009604000
0	:invoke	:generate	nil
0	:ok	:generate	5314986538379592000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
2	:ok	:generate	7781227038924334000
0	:invoke	:generate	nil
1	:ok	:generate	1920691697904982300
1	:invoke	:generate	nil
1	:ok	:generate	6467616373391707000
0	:ok	:generate	8664469593890586000
1	:invoke	:generate	nil
1	:ok	:generate	2291579172661158700
2	:invoke	:generate	nil
2	:ok	:generate	447791383740115000
0	:invoke	:generate	nil
0	:ok	:generate	5259934039063820000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:ok	:generate	8309146789059033000
1	:ok	:generate	6289591025579502000
2	:ok	:generate	7338934698554188000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	8881030426488464000
1	:ok	:generate	6740502421947138000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	6658502293295933000
2	:ok	:generate	1709029895545240300
0	:invoke	:generate	nil
0	:ok	:generate	4702869891984603000
0	:invoke	:generate	nil
0	:ok	:generate	1724035713333666000
1	:invoke	:generate	nil
1	:ok	:generate	7693071686456932000
2	:invoke	:generate	nil
2	:ok	:generate	337872397423375100
0	:invoke	:generate	nil
0	:ok	:generate	4195848829138148400
0	:invoke	:generate	nil
0	:ok	:generate	5209721590666062000
1	:invoke	:generate	nil
1	:ok	:generate	2056493373799589600
2	:invoke	:generate	nil
2	:ok	:generate	6210402956206779000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	4326035354434453000
1	:ok	:generate	7627012970562756000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
2	:ok	:generate	7107469075966629000
1	:ok	:generate	1621108496590743800
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	3431094704716725000
1	:ok	:generate	3365728613714414600
1	:invoke	:generate	nil
1	:ok	:generate	4762216143495268000
2	:invoke	:generate	nil
2	:ok	:generate	4280727950808400000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	6665506610640778000
1	:ok	:generate	6164780051125487000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	2744966953375533000
2	:ok	:generate	2488318706429313000
0	:invoke	:generate	nil
0	:ok	:generate	715504556797116300
0	:invoke	:generate	nil
0	:ok	:generate	2717515432917069000
1	:invoke	:generate	nil
1	:ok	:generate	670650711378669600
2	:invoke	:generate	nil
2	:ok	:generate	4378935353084665300
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	5894371463561592000
1	:ok	:generate	8348520461320096000
1	:invoke	:generate	nil
1	:ok	:generate	3138031721167828500
2	:invoke	:generate	nil
2	:ok	:generate	8450210196430942000
0	:invoke	:generate	nil
0	:ok	:generate	7921132167144125000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	2273886837134596900
1	:ok	:generate	6746207010059558000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	4301292042243560000
1	:invoke	:generate	nil
0	:ok	:generate	4830134163309372000
1	:ok	:generate	2128664102975907800
1	:invoke	:generate	nil
1	:ok	:generate	5952116630379694000
2	:invoke	:generate	nil
2	:ok	:generate	8204664247048598000
0	:invoke	:generate	nil
0	:ok	:generate	8260889791858134000
0	:invoke	:generate	nil
0	:ok	:generate	5385410958503971000
1	:invoke	:generate	nil
1	:ok	:generate	5060059562168858000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	950051397077797100
0	:invoke	:generate	nil
2	:ok	:generate	455139504353024200
0	:ok	:generate	5169215614552387000
2	:invoke	:generate	nil
1	:ok	:generate	9160264299092456000
0	:invoke	:generate	nil
0	:ok	:generate	3767467963184864000
0	:invoke	:generate	nil
2	:ok	:generate	3475853102878208000
0	:ok	:generate	5424138898696238000
1	:invoke	:generate	nil
1	:ok	:generate	5513692012439140000
2	:invoke	:generate	nil
2	:ok	:generate	3745549034391596000
0	:invoke	:generate	nil
0	:ok	:generate	3897373212729468000
0	:invoke	:generate	nil
0	:ok	:generate	7432923362533780000
1	:invoke	:generate	nil
1	:ok	:generate	6347748790208543000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	3024141213616688000
1	:invoke	:generate	nil
0	:ok	:generate	6477668341338947000
1	:ok	:generate	2777512741433928700
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	7063819858978912000
0	:invoke	:generate	nil
0	:ok	:generate	7164239170267332000
2	:ok	:generate	7805324106649574000
0	:invoke	:generate	nil
0	:ok	:generate	6869667390912486000
1	:invoke	:generate	nil
1	:ok	:generate	1323840632615235300
2	:invoke	:generate	nil
2	:ok	:generate	3293715134314636000
0	:invoke	:generate	nil
0	:ok	:generate	7810715480653878000
0	:invoke	:generate	nil
0	:ok	:generate	3368796154535508000
1	:invoke	:generate	nil
1	:ok	:generate	3292338718731154400
2	:invoke	:generate	nil
2	:ok	:generate	8608936567684457000
0	:invoke	:generate	nil
0	:ok	:generate	1975231220505830000
0	:invoke	:generate	nil
0	:ok	:generate	8914330258851660000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:ok	:generate	3109867664627788300
2	:ok	:generate	2131455292420907500
0	:ok	:generate	775394133381967100
0	:invoke	:generate	nil
0	:ok	:generate	3183700988580462000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
2	:ok	:generate	3823441578956327000
1	:ok	:generate	6254616503518242000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	1225998692985104000
1	:ok	:generate	844463373710117900
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	1587602034887146200
0	:invoke	:generate	nil
0	:ok	:generate	272939818408922850
2	:ok	:generate	1871159154942310100
0	:invoke	:generate	nil
0	:ok	:generate	8730040373725927000
1	:invoke	:generate	nil
1	:ok	:generate	751870049696991900
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	8139282656673799000
1	:invoke	:generate	nil
0	:ok	:generate	3194538303033706000
1	:ok	:generate	8617598397738840000
1	:invoke	:generate	nil
1	:ok	:generate	9193956675123578000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	9065447102003562000
0	:ok	:generate	9158603501719995000
0	:invoke	:generate	nil
0	:ok	:generate	4484585690391353300
1	:invoke	:generate	nil
1	:ok	:generate	8865356472217550000
2	:invoke	:generate	nil
2	:ok	:generate	4432601523630015500
0	:invoke	:generate	nil
0	:ok	:generate	8007593509667429000
0	:invoke	:generate	nil
0	:ok	:generate	5860829505586713000
1	:invoke	:generate	nil
1	:ok	:generate	6222412479894661000
2	:invoke	:generate	nil
2	:ok	:generate	1872714615739583000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	3752705279266355700
0	:ok	:generate	8319145375257250000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	3336122674665554000
2	:ok	:generate	7772487146484703000
0	:invoke	:generate	nil
0	:ok	:generate	7804243800801242000
0	:invoke	:generate	nil
0	:ok	:generate	6237953806157622000
1	:invoke	:generate	nil
1	:ok	:generate	7044956339832294000
2	:invoke	:generate	nil
2	:ok	:generate	2240804109973493200
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	8996764918245226000
1	:ok	:generate	3134923392161406000
1	:invoke	:generate	nil
1	:ok	:generate	4874024213800404000
2	:invoke	:generate	nil
2	:ok	:generate	8712797630736595000
0	:invoke	:generate	nil
0	:ok	:generate	9027771615791036000
0	:invoke	:generate	nil
0	:ok	:generate	2065462657640992300
1	:invoke	:generate	nil
1	:ok	:generate	260743063579393630
2	:invoke	:generate	nil
2	:ok	:generate	1371142902050163700
0	:invoke	:generate	nil
0	:ok	:generate	5194617346194276000
0	:invoke	:generate	nil
0	:ok	:generate	1328441972669271800
1	:invoke	:generate	nil
1	:ok	:generate	4232101455838352000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	6738420946412387000
0	:ok	:generate	2463252150365868000
0	:invoke	:generate	nil
0	:ok	:generate	573372150971202370
1	:invoke	:generate	nil
1	:ok	:generate	7752020010624073000
2	:invoke	:generate	nil
2	:ok	:generate	3168399803383799000
0	:invoke	:generate	nil
0	:ok	:generate	2157909991582502100
0	:invoke	:generate	nil
0	:ok	:generate	988425291797416300
1	:invoke	:generate	nil
1	:ok	:generate	1573593231891352800
2	:invoke	:generate	nil
2	:ok	:generate	1003519883801110000
0	:invoke	:generate	nil
0	:ok	:generate	1783148775208016600
0	:invoke	:generate	nil
0	:ok	:generate	4964138721118333000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	8789826288743600000
2	:ok	:generate	7312485224723998000
0	:invoke	:generate	nil
0	:ok	:generate	4491155739545521700
0	:invoke	:generate	nil
0	:ok	:generate	3330579607471220000
1	:invoke	:generate	nil
1	:ok	:generate	2991930256220907000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	7885565899531543000
0	:ok	:generate	5800835821944286000
0	:invoke	:generate	nil
0	:ok	:generate	758688701583245000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:invoke	:generate	nil
0	:ok	:generate	3491075938391105000
0	:invoke	:generate	nil
1	:ok	:generate	1150267032654048800
1	:invoke	:generate	nil
0	:ok	:generate	6817375010017402000
2	:ok	:generate	2702433677495531500
2	:invoke	:generate	nil
1	:ok	:generate	4637847960108413000
0	:invoke	:generate	nil
2	:ok	:generate	7848787179729358000
0	:ok	:generate	3425525874554008600
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:ok	:generate	1529673925936374300
0	:invoke	:generate	nil
1	:ok	:generate	6405028132982542000
1	:invoke	:generate	nil
0	:ok	:generate	8561702867497222000
0	:invoke	:generate	nil
0	:ok	:generate	5098031106989378000
0	:invoke	:generate	nil
1	:ok	:generate	4537841578666880000
2	:ok	:generate	3930416664933760000
0	:ok	:generate	1402735046181689300
0	:invoke	:generate	nil
0	:ok	:generate	8110528238854664000
0	:invoke	:generate	nil
0	:ok	:generate	4841556699104425000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	6823594229636126000
0	:invoke	:generate	nil
2	:ok	:generate	481930065574291000
0	:ok	:generate	7730117819000386000
0	:invoke	:generate	nil
0	:ok	:generate	4711522023975955000
1	:invoke	:generate	nil
1	:ok	:generate	2522025909023652400
2	:invoke	:generate	nil
2	:ok	:generate	6701957378856399000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	1240235664764545000
1	:ok	:generate	8993886425767955000
1	:invoke	:generate	nil
1	:ok	:generate	6325616235724904000
2	:invoke	:generate	nil
2	:ok	:generate	5914307250770988000
0	:invoke	:generate	nil
0	:ok	:generate	5015682309485232000
0	:invoke	:generate	nil
0	:ok	:generate	6205257780411411000
1	:invoke	:generate	nil
1	:ok	:generate	5734126259528673000
2	:invoke	:generate	nil
2	:ok	:generate	354289838409735300
0	:invoke	:generate	nil
0	:ok	:generate	2229064909222409000
0	:invoke	:generate	nil
0	:ok	:generate	8892006208099499000
1	:invoke	:generate	nil
1	:ok	:generate	6515300272006728000
2	:invoke	:generate	nil
2	:ok	:generate	6738211129945937000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	142634226857429490
2	:invoke	:generate	nil
1	:ok	:generate	5352760869154003000
0	:invoke	:generate	nil
2	:ok	:generate	8400097303983677000
0	:ok	:generate	4744978201515314000
0	:invoke	:generate	nil
0	:ok	:generate	5307742493111911000
0	:invoke	:generate	nil
0	:ok	:generate	4172688281164641300
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:ok	:generate	5683788023313587000
2	:ok	:generate	3864760568438543400
0	:ok	:generate	935159925429664600
0	:invoke	:generate	nil
0	:ok	:generate	9134604597883585000
1	:invoke	:generate	nil
1	:ok	:generate	2055663737564136000
2	:invoke	:generate	nil
2	:ok	:generate	1560240210047658800
0	:invoke	:generate	nil
0	:ok	:generate	4541291431790604000
0	:invoke	:generate	nil
0	:ok	:generate	6692151782314244000
1	:invoke	:generate	nil
1	:ok	:generate	633143732770434000
2	:invoke	:generate	nil
2	:ok	:generate	8188189735084677000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	706518567410382700
1	:ok	:generate	4657707085474144000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	1940597488993785300
